Time Apple Generated,Time Of Click,Apple Type,Location,Apple's Speed,Reaction Time
1436969187.827003,,good,Pot,,
1436969191.442483,,good,Pot,,
1436969197.457939,,good,Pot,,
1436969199.263423,,good,Pot,,
1436969202.87151,,good,Pot,,
1436969204.68008,,good,Pot,,
1436969211.354921,,good,Pot,,
1436969213.291915,,good,Pot,,
1436969216.30345,,good,Pot,,
1436969218.109536,,good,Pot,,
1436969221.114933,,good,Pot,,
1436969221.713138,,good,Pot,,
1436969224.116525,,good,Pot,,
1436969236.745348,,good,Pot,,
1436969237.344891,,good,Pot,,
1436969239.756433,,good,Pot,,
1436969241.561481,,good,Pot,,
1436969248.171451,,good,Pot,,
1436969249.97432,,good,Pot,,
1436969251.771263,,good,Pot,,
1436969256.574885,,good,Pot,,
1436969257.176763,,good,Pot,,
1436969273.37493,,good,Pot,,
1436969278.17508,,good,Pot,,
1436969293.772639,,good,Pot,,
1436969306.389772,,good,Pot,,
1436969315.997507,,good,Pot,,
1436969319.00293,,good,Pot,,
1436969319.605869,,good,Pot,,
1436969328.624738,,good,Pot,,
1436969330.428695,,good,Pot,,
1436969347.23885,,good,Pot,,
1436969361.060084,,good,Pot,,
1436969370.072509,,good,Pot,,
1436969373.073641,,good,Pot,,
1436969376.685178,,good,Pot,,
1436969391.095413,,good,Pot,,
1436969393.495725,,good,Pot,,
1436969394.695278,,good,Pot,,
1436969395.294076,,good,Pot,,
1436969398.291858,,good,Pot,,
1436969398.892559,,good,Pot,,
1436969400.086324,,good,Pot,,
1436969400.690073,,good,Pot,,
1436969401.892024,,good,Pot,,
1436969411.524217,,good,Pot,,
1436969419.34045,,good,Pot,,
1436969421.144909,,good,Pot,,
1436969424.749002,,good,Pot,,
1436969430.74701,,good,Pot,,
1436969436.752239,,good,Pot,,
1436969437.351836,,good,Pot,,
1436969440.963152,,good,Pot,,
1436969445.180591,,good,Pot,,
1436969452.3855,,good,Pot,,
1436969454.782331,,good,Pot,,
1436969458.383741,,good,Pot,,
1436969461.99689,,good,Pot,,
1436969462.596577,,good,Pot,,
1436969478.826922,,good,Pot,,
1436969480.634202,,good,Pot,,
1436969495.637703,,good,Pot,,
1436969499.85358,,good,Pot,,
1436969501.652559,,good,Pot,,
1436969506.472901,,good,Pot,,
1436969517.88096,,good,Pot,,
1436969518.479448,,good,Pot,,
1436969520.279171,,good,Pot,,
1436969541.322409,,good,Pot,,
1436969550.941096,,good,Pot,,
1436969556.356451,,good,Pot,,
1436969557.561899,,good,Pot,,
1436969564.765541,,good,Pot,,
1436969572.5663,,good,Pot,,
1436969592.405884,,good,Pot,,
1436969593.007762,,good,Pot,,
1436969598.407055,,good,Pot,,
1436969601.417964,,good,Pot,,
1436969604.419523,,good,Pot,,
1436969605.623057,,good,Pot,,
1436969610.429683,,good,Pot,,
1436969617.031531,,good,Pot,,
1436969632.041552,,good,Pot,,
1436969634.448939,,good,Pot,,
1436969636.845025,,good,Pot,,
1436969651.241246,,good,Pot,,
1436969657.253331,,good,Pot,,
1436969666.271672,,good,Pot,,
1436969666.873094,,good,Pot,,
1436969675.872225,,good,Pot,,
1436969686.091246,,good,Pot,,
1436969699.33575,,good,Pot,,
1436969708.362129,,good,Pot,,
1436969710.751269,,good,Pot,,
1436969729.372068,,good,Pot,,
1436969737.176005,,good,Pot,,
1436969741.978599,,good,Pot,,
1436969744.979535,,good,Pot,,
1436969747.375083,,good,Pot,,
1436969749.780304,,good,Pot,,
1436969756.394007,,good,Pot,,
1436969769.030246,,good,Pot,,
1436969776.224583,,good,Pot,,
1436969778.032244,,good,Pot,,
1436969789.468119,,good,Pot,,
1436969802.089281,,good,Pot,,
1436969804.489188,,good,Pot,,
1436969814.104069,,good,Pot,,
1436969818.316815,,good,Pot,,
1436969821.316963,,good,Pot,,
1436969822.517115,,good,Pot,,
1436969826.735406,,good,Pot,,
1436969827.338575,,good,Pot,,
1436969830.950289,,good,Pot,,
1436969838.162615,,good,Pot,,
1436969850.767254,,good,Pot,,
1436969854.363948,,good,Pot,,
1436969855.564907,,good,Pot,,
1436969856.163715,,good,Pot,,
1436969860.962048,,good,Pot,,
1436969873.603053,,good,Pot,,
1436969877.205451,,good,Pot,,
1436969883.822617,,good,Pot,,
1436969885.628781,,good,Pot,,
1436969888.034081,,good,Pot,,
1436969889.845259,,good,Pot,,
1436969895.845819,,good,Pot,,
1436969897.642577,,good,Pot,,
1436969910.260441,,good,Pot,,
1436969921.05853,,good,Pot,,
1436969936.691161,,good,Pot,,
1436969942.114825,,good,Pot,,
1436969945.128391,,good,Pot,,
1436969946.335006,,good,Pot,,
1436969946.940827,,good,Pot,,
1436969951.755842,,good,Pot,,
1436969954.758962,,good,Pot,,
1436969960.175183,,good,Pot,,
1436969970.417952,,good,Pot,,
1436969972.226967,,good,Pot,,
1436969983.65449,,good,Pot,,
1436969984.862209,,good,Pot,,
1436969990.857738,,good,Pot,,
1436969993.847263,,good,Pot,,
1436969996.844222,,good,Pot,,
1436970001.042147,,good,Pot,,
1436970003.442049,,good,Pot,,
1436970004.037662,,good,Pot,,
1436970005.845037,,good,Pot,,
1436970008.252485,,good,Pot,,
1436970010.64991,,good,Pot,,
1436970014.242085,,good,Pot,,
1436970015.441859,,good,Pot,,
1436970016.641341,,good,Pot,,
1436970028.056989,,good,Pot,,
1436970032.267696,,good,Pot,,
1436970060.503747,,good,Pot,,
1436970084.557842,,good,Pot,,
1436970085.759709,,good,Pot,,
1436970087.561308,,good,Pot,,
1436970092.976324,,good,Pot,,
1436970097.778175,,good,Pot,,
1436970101.990268,,good,Pot,,
1436970104.994109,,good,Pot,,
1436970108.60073,,good,Pot,,
1436970113.414299,,good,Pot,,
1436970117.008218,,good,Pot,,
1436970122.42684,,good,Pot,,
1436970124.831477,,good,Pot,,
1436970130.854689,,good,Pot,,
1436970133.857415,,good,Pot,,
1436970157.292469,,good,Pot,,
1436970168.118794,,good,Pot,,
1436970181.939994,,good,Pot,,
1436970190.341482,,good,Pot,,
1436970195.144671,,good,Pot,,
1436970199.362201,,good,Pot,,
1436970201.163818,,good,Pot,,
1436970209.58341,,good,Pot,,
1436970213.790415,,good,Pot,,
1436970216.204799,,good,Pot,,
1436970228.226634,,good,Pot,,
1436970234.243164,,good,Pot,,
1436970242.658961,,good,Pot,,
1436970248.076406,,good,Pot,,
1436970250.474271,,good,Pot,,
1436970255.274025,,good,Pot,,
1436970288.899211,,good,Pot,,
1436970303.928004,,good,Pot,,
1436970306.92967,,good,Pot,,
1436970320.742811,,good,Pot,,
1436970322.547641,,good,Pot,,
1436970326.145103,,good,Pot,,
1436970326.744221,,good,Pot,,
1436970327.338638,,good,Pot,,
1436970328.546576,,good,Pot,,
1436970335.158415,,good,Pot,,
1436970336.960166,,good,Pot,,
1436970338.161421,,good,Pot,,
1436970341.161092,,good,Pot,,
1436970341.758495,,good,Pot,,
1436970342.360322,,good,Pot,,
1436970347.764751,,good,Pot,,
1436970348.971505,,good,Pot,,
1436970349.573803,,good,Pot,,
1436970360.408889,,good,Pot,,
1436970370.612817,,good,Pot,,
1436970377.230248,,good,Pot,,
1436970379.630913,,good,Pot,,
1436970381.427708,,good,Pot,,
1436970388.635927,,good,Pot,,
1436970390.440618,,good,Pot,,
1436970392.84278,,good,Pot,,
1436970398.850575,,good,Pot,,
1436970430.105765,,good,Pot,,
1436970430.704615,,good,Pot,,
1436970440.319789,,good,Pot,,
1436970476.389094,,good,Pot,,
1436970487.841531,,good,Pot,,
1436970489.047367,,good,Pot,,
1436970501.668774,,good,Pot,,
1436970505.867141,,good,Pot,,
1436970506.472444,,good,Pot,,
1436970538.72504,,good,Pot,,
1436970539.922444,,good,Pot,,
1436970544.133242,,good,Pot,,
1436970544.737011,,good,Pot,,
1436970546.540451,,good,Pot,,
1436970548.943744,,good,Pot,,
1436970562.169516,,good,Pot,,
1436970565.776033,,good,Pot,,
1436970566.371907,,good,Pot,,
1436970566.975552,,good,Pot,,
1436970585.017125,,good,Pot,,
1436970594.621545,,good,Pot,,
1436970595.227536,,good,Pot,,
1436970605.458035,,good,Pot,,
1436970609.058949,,good,Pot,,
1436970610.258943,,good,Pot,,
1436970618.682766,,good,Pot,,
1436970619.282952,,good,Pot,,
1436970628.901566,,good,Pot,,
1436970629.499304,,good,Pot,,
1436970635.522964,,good,Pot,,
1436970646.955571,,good,Pot,,
1436970649.360539,,good,Pot,,
1436970659.555557,,good,Pot,,
1436970663.762708,,good,Pot,,
1436970689.593275,,good,Pot,,
1436970690.192443,,good,Pot,,
1436970714.218355,,good,Pot,,
1436970729.831233,,good,Pot,,
1436970735.235467,,good,Pot,,
1436970742.454352,,good,Pot,,
1436970751.457528,,good,Pot,,
1436970759.869854,,good,Pot,,
1436970761.678933,,good,Pot,,
1436970762.277662,,good,Pot,,
1436970767.080183,,good,Pot,,
1436970772.478403,,good,Pot,,
1436970781.493189,,good,Pot,,
1436970783.891334,,good,Pot,,
1436970785.095673,,good,Pot,,
1436970796.499491,,good,Pot,,
1436970802.503592,,good,Pot,,
1436970809.713372,,good,Pot,,
1436970831.927202,,good,Pot,,
1436970837.334331,,good,Pot,,
1436970838.526491,,good,Pot,,
1436970841.527508,,good,Pot,,
1436970845.131059,,good,Pot,,
1436970853.524035,,good,Pot,,
1436970858.324422,,good,Pot,,
1436970864.929176,,good,Pot,,
1436970867.926934,,good,Pot,,
1436970868.528179,,good,Pot,,
1436970873.925367,,good,Pot,,
1436970879.946204,,good,Pot,,
1436970887.154057,,good,Pot,,
1436970887.755168,,good,Pot,,
1436970891.959195,,good,Pot,,
1436970902.186201,,good,Pot,,
1436970906.991741,,good,Pot,,
1436970912.395328,,good,Pot,,
1436970914.188964,,good,Pot,,
1436970916.595558,,good,Pot,,
1436970924.395608,,good,Pot,,
1436970927.401032,,good,Pot,,
1436970928.604574,,good,Pot,,
1436970933.390519,,good,Pot,,
1436970940.588975,,good,Pot,,
1436970941.795161,,good,Pot,,
1436970973.025162,,good,Pot,,
1436970974.226335,,good,Pot,,
1436970976.021972,,good,Pot,,
1436970982.629243,,good,Pot,,
1436971006.021384,,good,Pot,,
1436971007.226545,,good,Pot,,
1436971010.232468,,good,Pot,,
1436971012.03641,,good,Pot,,
1436971014.441956,,good,Pot,,
1436971015.647703,,good,Pot,,
1436971019.858068,,good,Pot,,
1436971025.262236,,good,Pot,,
1436971030.078569,,good,Pot,,
1436971036.100041,,good,Pot,,
1436971042.092372,,good,Pot,,
1436971058.897772,,good,Pot,,
1436971062.504373,,good,Pot,,
1436971068.498511,,good,Pot,,
1436971073.304533,,good,Pot,,
1436971076.909642,,good,Pot,,
1436971077.512791,,good,Pot,,
1436971084.722106,,good,Pot,,
1436971085.925773,,good,Pot,,
1436971094.948686,,good,Pot,,
1436971099.156442,,good,Pot,,
1436971104.555098,,good,Pot,,
1436971117.783378,,good,Pot,,
1436971140.629566,,good,Pot,,
1436971177.274494,,good,Pot,,
1436971189.283004,,good,Pot,,
1436971190.491622,,good,Pot,,
1436971201.296589,,good,Pot,,
1436971201.895423,,good,Pot,,
1436971203.698948,,good,Pot,,
1436971207.304818,,good,Pot,,
1436971212.109008,,good,Pot,,
1436971215.111607,,good,Pot,,
1436971215.716166,,good,Pot,,
1436971222.930724,,good,Pot,,
1436971224.726517,,good,Pot,,
1436971229.543499,,good,Pot,,
1436971234.342781,,good,Pot,,
1436971244.547363,,good,Pot,,
1436971256.549895,,good,Pot,,
1436971258.353213,,good,Pot,,
1436971261.34765,,good,Pot,,
1436971267.360195,,good,Pot,,
1436971271.555586,,good,Pot,,
1436971276.356463,,good,Pot,,
1436971278.152358,,good,Pot,,
1436971283.554349,,good,Pot,,
1436971291.383862,,good,Pot,,
1436971294.991728,,good,Pot,,
1436971296.79505,,good,Pot,,
1436971302.214518,,good,Pot,,
1436971304.623126,,good,Pot,,
1436971315.428014,,good,Pot,,
1436971317.832301,,good,Pot,,
1436971320.8247,,good,Pot,,
1436971328.632243,,good,Pot,,
1436971329.236322,,good,Pot,,
1436971334.643257,,good,Pot,,
1436971353.863115,,good,Pot,,
1436971355.662108,,good,Pot,,
1436971358.663849,,good,Pot,,
1436971365.279751,,good,Pot,,
1436971373.113222,,good,Pot,,
1436971385.146053,,good,Pot,,
1436971388.755606,,good,Pot,,
1436971389.353208,,good,Pot,,
1436971412.180111,,good,Pot,,
1436971424.179009,,good,Pot,,
1436971424.778033,,good,Pot,,
1436971428.387104,,good,Pot,,
1436971435.607935,,good,Pot,,
1436971440.433014,,good,Pot,,
1436971442.841249,,good,Pot,,
1436971444.650354,,good,Pot,,
1436971452.458806,,good,Pot,,
1436971456.657964,,good,Pot,,
1436971467.457595,,good,Pot,,
1436971474.075647,,good,Pot,,
1436971483.695053,,good,Pot,,
1436971484.889731,,good,Pot,,
1436971489.691313,,good,Pot,,
1436971508.32093,,good,Pot,,
1436971508.921098,,good,Pot,,
1436971516.124719,,good,Pot,,
1436971518.529821,,good,Pot,,
1436971524.545461,,good,Pot,,
1436971525.745812,,good,Pot,,
1436971528.759259,,good,Pot,,
1436971530.559039,,good,Pot,,
1436971534.15932,,good,Pot,,
1436971535.361858,,good,Pot,,
1436971550.981959,,good,Pot,,
1436971551.578118,,good,Pot,,
1436971564.773776,,good,Pot,,
1436971567.784806,,good,Pot,,
1436971569.58495,,good,Pot,,
1436971570.187511,,good,Pot,,
1436971574.990065,,good,Pot,,
1436971584.009981,,good,Pot,,
1436971587.624012,,good,Pot,,
1436971596.042411,,good,Pot,,
1436971608.029446,,good,Pot,,
1436971618.84762,,good,Pot,,
1436971629.055493,,good,Pot,,
1436971631.455468,,good,Pot,,
1436971640.479241,,good,Pot,,
1436971642.882159,,good,Pot,,
1436971644.078019,,good,Pot,,
1436971655.490749,,good,Pot,,
1436971658.505715,,good,Pot,,
1436971667.526308,,good,Pot,,
1436971675.353507,,good,Pot,,
1436971681.365174,,good,Pot,,
1436971706.620528,,good,Pot,,
1436971713.2218,,good,Pot,,
1436971714.426668,,good,Pot,,
1436971715.028284,,good,Pot,,
1436971716.231488,,good,Pot,,
1436971720.443275,,good,Pot,,
1436971735.467218,,good,Pot,,
1436971736.06339,,good,Pot,,
1436971736.663427,,good,Pot,,
1436971740.874773,,good,Pot,,
1436971743.27369,,good,Pot,,
1436971760.091208,,good,Pot,,
1436971762.495779,,good,Pot,,
1436971763.697771,,good,Pot,,
1436971768.504102,,good,Pot,,
1436971776.32002,,good,Pot,,
1436971777.52097,,good,Pot,,
1436971782.318131,,good,Pot,,
1436971788.927962,,good,Pot,,
1436971800.332708,,good,Pot,,
1436971812.934046,,good,Pot,,
1436971826.161011,,good,Pot,,
1436971827.362571,,good,Pot,,
1436971835.157641,,good,Pot,,
1436971844.779022,,good,Pot,,
1436971849.583672,,good,Pot,,
1436971858.011103,,good,Pot,,
1436971864.628275,,good,Pot,,
1436971879.033524,,good,Pot,,
1436971886.847726,,good,Pot,,
1436971889.252026,,good,Pot,,
1436971889.853128,,good,Pot,,
1436971892.264624,,good,Pot,,
1436971899.477822,,good,Pot,,
1436971903.07581,,good,Pot,,
1436971906.676157,,good,Pot,,
1436971911.519728,,good,Pot,,
1436971918.120762,,good,Pot,,
1436971943.346297,,good,Pot,,
1436971945.142236,,good,Pot,,
1436971970.98844,,good,Pot,,
1436971976.991962,,good,Pot,,
1436971985.402812,,good,Pot,,
1436971992.614988,,good,Pot,,
1436971997.41216,,good,Pot,,
1436972005.816333,,good,Pot,,
1436972010.042971,,good,Pot,,
1436972012.437824,,good,Pot,,
1436972026.258231,,good,Pot,,
1436972026.871584,,good,Pot,,
1436972043.117462,,good,Pot,,
1436972044.918799,,good,Pot,,
1436972050.929052,,good,Pot,,
1436972057.536131,,good,Pot,,
1436972061.740023,,good,Pot,,
1436972067.163113,,good,Pot,,
1436972070.173019,,good,Pot,,
1436972074.377175,,good,Pot,,
1436972097.181939,,good,Pot,,
1436972105.00631,,good,Pot,,
1436972105.609182,,good,Pot,,
1436972117.643106,,good,Pot,,
1436972119.449386,,good,Pot,,
1436972129.691559,,good,Pot,,
1436972133.30275,,good,Pot,,
1436972136.309584,,good,Pot,,
1436972150.151486,,good,Pot,,
1436972162.162455,,good,Pot,,
1436972162.761786,,good,Pot,,
1436972179.559605,,good,Pot,,
1436972183.183037,,good,Pot,,
1436972198.187084,,good,Pot,,
1436972202.389226,,good,Pot,,
1436972202.992302,,good,Pot,,
1436972203.593206,,good,Pot,,
1436972209.607852,,good,Pot,,
1436972217.406227,,good,Pot,,
1436972225.809135,,good,Pot,,
1436972239.63666,,good,Pot,,
1436972249.921368,,good,Pot,,
1436972251.721335,,good,Pot,,
1436972257.124945,,good,Pot,,
1436972263.145579,,good,Pot,,
1436972280.575155,,good,Pot,,
1436972288.975497,,good,Pot,,
1436972289.570619,,good,Pot,,
1436972298.593802,,good,Pot,,
1436972299.198563,,good,Pot,,
1436972303.998348,,good,Pot,,
1436972307.002585,,good,Pot,,
1436972309.394647,,good,Pot,,
1436972311.19958,,good,Pot,,
1436972331.627896,,good,Pot,,
1436972332.229001,,good,Pot,,
1436972344.814908,,good,Pot,,
1436972345.412182,,good,Pot,,
1436972355.03921,,good,Pot,,
1436972356.240839,,good,Pot,,
1436972360.442862,,good,Pot,,
1436972366.454572,,good,Pot,,
1436972372.467257,,good,Pot,,
1436972377.268218,,good,Pot,,
1436972391.711393,,good,Pot,,
1436972395.92306,,good,Pot,,
1436972398.328342,,good,Pot,,
1436972407.341965,,good,Pot,,
1436972407.945557,,good,Pot,,
1436972413.951507,,good,Pot,,
1436972418.760654,,good,Pot,,
1436972425.976104,,good,Pot,,
1436972430.779626,,good,Pot,,
1436972436.198771,,good,Pot,,
1436972437.998719,,good,Pot,,
1436972438.595771,,good,Pot,,
1436972464.438381,,good,Pot,,
1436972468.047747,,good,Pot,,
1436972472.848708,,good,Pot,,
1436972481.255079,,good,Pot,,
1436972497.491885,,good,Pot,,
1436972514.91811,,good,Pot,,
1436972517.912723,,good,Pot,,
1436972518.512449,,good,Pot,,
1436972522.711227,,good,Pot,,
1436972530.527816,,good,Pot,,
1436972532.326962,,good,Pot,,
1436972534.12347,,good,Pot,,
1436972537.12972,,good,Pot,,
1436972546.742786,,good,Pot,,
1436972553.947499,,good,Pot,,
1436972559.961046,,good,Pot,,
1436972568.979017,,good,Pot,,
1436972573.195014,,good,Pot,,
1436972580.422896,,good,Pot,,
1436972581.025028,,good,Pot,,
1436972593.631344,,good,Pot,,
1436972597.842289,,good,Pot,,
1436972602.659446,,good,Pot,,
1436972609.876268,,good,Pot,,
1436972612.877839,,good,Pot,,
1436972618.279514,,good,Pot,,
1436972621.878158,,good,Pot,,
1436972623.679771,,good,Pot,,
1436972627.28913,,good,Pot,,
1436972629.696135,,good,Pot,,
1436972635.094884,,good,Pot,,
1436972644.722126,,good,Pot,,
1436972656.75208,,good,Pot,,
1436972661.541684,,good,Pot,,
1436972664.542748,,good,Pot,,
1436972666.942013,,good,Pot,,
1436972669.95167,,good,Pot,,
1436972671.756491,,good,Pot,,
1436972686.190081,,good,Pot,,
1436972689.216046,,good,Pot,,
1436972694.033368,,good,Pot,,
1436972697.043305,,good,Pot,,
1436972702.457578,,good,Pot,,
1436972711.452545,,good,Pot,,
1436972718.077893,,good,Pot,,
1436972718.679228,,good,Pot,,
1436972727.70146,,good,Pot,,
1436972731.908906,,good,Pot,,
1436972737.321223,,good,Pot,,
1436972739.12181,,good,Pot,,
1436972741.527086,,good,Pot,,
1436972745.137885,,good,Pot,,
1436972748.736946,,good,Pot,,
1436972749.941009,,good,Pot,,
1436972755.353544,,good,Pot,,
1436972770.966679,,good,Pot,,
1436972784.792097,,good,Pot,,
1436972785.989878,,good,Pot,,
1436972813.201136,,good,Pot,,
1436972818.599276,,good,Pot,,
1436972827.016807,,good,Pot,,
1436972831.806073,,good,Pot,,
1436972837.81326,,good,Pot,,
1436972843.225842,,good,Pot,,
1436972846.838643,,good,Pot,,
1436972859.459764,,good,Pot,,
1436972865.471286,,good,Pot,,
1436972866.667697,,good,Pot,,
1436972870.277688,,good,Pot,,
1436972872.686368,,good,Pot,,
1436972880.489633,,good,Pot,,
1436972883.511285,,good,Pot,,
1436972890.722188,,good,Pot,,
1436972892.525328,,good,Pot,,
1436972899.12699,,good,Pot,,
1436972899.728861,,good,Pot,,
1436972901.521171,,good,Pot,,
1436972908.137935,,good,Pot,,
1436972927.366388,,good,Pot,,
1436972929.762572,,good,Pot,,
1436972936.372399,,good,Pot,,
1436972940.582513,,good,Pot,,
1436972942.986376,,good,Pot,,
1436972943.589452,,good,Pot,,
1436972947.20622,,good,Pot,,
1436972947.806246,,good,Pot,,
1436972948.402627,,good,Pot,,
1436972973.054828,,good,Pot,,
1436972980.886059,,good,Pot,,
1436972983.897862,,good,Pot,,
1436972986.301504,,good,Pot,,
1436973000.091529,,good,Pot,,
1436973001.293266,,good,Pot,,
1436973003.080303,,good,Pot,,
1436973004.883957,,good,Pot,,
1436973009.692819,,good,Pot,,
1436973021.109962,,good,Pot,,
1436973028.310493,,good,Pot,,
1436973035.523364,,good,Pot,,
1436973041.527671,,good,Pot,,
1436973046.330541,,good,Pot,,
1436973048.124302,,good,Pot,,
1436973058.92433,,good,Pot,,
1436973059.524384,,good,Pot,,
1436973067.930457,,good,Pot,,
1436973086.559479,,good,Pot,,
1436973088.364319,,good,Pot,,
1436973093.159507,,good,Pot,,
1436973093.760241,,good,Pot,,
1436973096.163933,,good,Pot,,
1436973118.35854,,good,Pot,,
1436973121.965151,,good,Pot,,
1436973122.565309,,good,Pot,,
1436973125.577379,,good,Pot,,
1436973127.977389,,good,Pot,,
1436973128.579985,,good,Pot,,
1436973129.179958,,good,Pot,,
1436973134.594759,,good,Pot,,
1436973137.5961,,good,Pot,,
1436973140.607081,,good,Pot,,
1436973141.812101,,good,Pot,,
1436973153.829046,,good,Pot,,
1436973156.828185,,good,Pot,,
1436973158.625104,,good,Pot,,
1436973167.021798,,good,Pot,,
1436973168.822381,,good,Pot,,
1436973170.012034,,good,Pot,,
1436973177.208946,,good,Pot,,
1436973185.014369,,good,Pot,,
1436973187.418484,,good,Pot,,
1436973188.619311,,good,Pot,,
1436973194.624956,,good,Pot,,
1436973200.631999,,good,Pot,,
1436973217.428435,,good,Pot,,
1436973218.030213,,good,Pot,,
1436973219.234343,,good,Pot,,
1436973231.826945,,good,Pot,,
1436973232.429543,,good,Pot,,
1436973236.627018,,good,Pot,,
1436973237.225111,,good,Pot,,
1436973243.229688,,good,Pot,,
1436973244.434385,,good,Pot,,
1436973248.626095,,good,Pot,,
1436973252.827034,,good,Pot,,
1436973260.039082,,good,Pot,,
1436973266.652811,,good,Pot,,
1436973272.059587,,good,Pot,,
1436973273.260568,,good,Pot,,
1436973275.060118,,good,Pot,,
1436973276.87452,,good,Pot,,
1436973281.075688,,good,Pot,,
1436973286.476168,,good,Pot,,
1436973290.669991,,good,Pot,,
1436973295.482508,,good,Pot,,
1436973306.898839,,good,Pot,,
1436973309.303675,,good,Pot,,
1436973317.714813,,good,Pot,,
1436973318.319796,,good,Pot,,
1436973339.980636,,good,Pot,,
1436973346.594243,,good,Pot,,
1436973347.192222,,good,Pot,,
1436973364.044561,,good,Pot,,
1436973374.881876,,good,Pot,,
1436973379.675575,,good,Pot,,
1436973386.891852,,good,Pot,,
1436973391.710494,,good,Pot,,
1436973395.306363,,good,Pot,,
1436973397.109454,,good,Pot,,
1436973403.10829,,good,Pot,,
1436973421.714205,,good,Pot,,
1436973435.526992,,good,Pot,,
1436973443.946367,,good,Pot,,
1436973450.557902,,good,Pot,,
1436973455.964206,,good,Pot,,
1436973467.355181,,good,Pot,,
1436973469.755906,,good,Pot,,
1436973477.557867,,good,Pot,,
1436973481.169767,,good,Pot,,
1436973482.370038,,good,Pot,,
1436973485.373816,,good,Pot,,
1436973485.974058,,good,Pot,,
1436973493.184468,,good,Pot,,
1436973503.967166,,good,Pot,,
1436973508.162243,,good,Pot,,
1436973515.373067,,good,Pot,,
1436973517.776417,,good,Pot,,
1436973524.974234,,good,Pot,,
1436973534.592162,,good,Pot,,
1436973542.411546,,good,Pot,,
1436973543.004902,,good,Pot,,
1436973568.83289,,good,Pot,,
1436973580.238726,,good,Pot,,
1436973584.441629,,good,Pot,,
1436973585.04308,,good,Pot,,
1436973589.847315,,good,Pot,,
1436973591.648172,,good,Pot,,
1436973618.679728,,good,Pot,,
1436973625.897723,,good,Pot,,
1436973629.503886,,good,Pot,,
1436973631.307816,,good,Pot,,
1436973638.517936,,good,Pot,,
1436973652.379722,,good,Pot,,
1436973660.783549,,good,Pot,,
1436973681.813273,,good,Pot,,
1436973683.01058,,good,Pot,,
1436973690.819666,,good,Pot,,
1436973692.023496,,good,Pot,,
1436973693.824869,,good,Pot,,
1436973696.216157,,good,Pot,,
1436973706.445758,,good,Pot,,
1436973725.070222,,good,Pot,,
1436973731.087156,,good,Pot,,
1436973736.485171,,good,Pot,,
1436973739.493086,,good,Pot,,
1436973740.098353,,good,Pot,,
1436973753.92126,,good,Pot,,
1436973769.524333,,good,Pot,,
1436973773.124137,,good,Pot,,
1436973776.128379,,good,Pot,,
1436973776.72959,,good,Pot,,
1436973785.143439,,good,Pot,,
1436973786.342368,,good,Pot,,
1436973790.551755,,good,Pot,,
1436973793.559835,,good,Pot,,
1436973800.155554,,good,Pot,,
1436973802.561121,,good,Pot,,
1436973804.359067,,good,Pot,,
1436973810.960111,,good,Pot,,
1436973821.784407,,good,Pot,,
1436973835.009087,,good,Pot,,
1436973838.012562,,good,Pot,,
1436973838.936944,,good,Pot,,
1436973848.5446,,good,Pot,,
1436973850.349341,,good,Pot,,
1436973872.564891,,good,Pot,,
1436973876.162022,,good,Pot,,
1436973879.161944,,good,Pot,,
1436973884.558128,,good,Pot,,
1436973888.175051,,good,Pot,,
1436973891.177809,,good,Pot,,
1436973898.382397,,good,Pot,,
1436973901.390495,,good,Pot,,
1436973911.585086,,good,Pot,,
1436973912.183244,,good,Pot,,
1436973913.38689,,good,Pot,,
1436973919.406337,,good,Pot,,
1436973921.810921,,good,Pot,,
1436973924.816997,,good,Pot,,
1436973925.416505,,good,Pot,,
1436973932.028153,,good,Pot,,
1436973935.626961,,good,Pot,,
1436973950.0399,,good,Pot,,
1436973954.841045,,good,Pot,,
1436973964.452435,,good,Pot,,
1436973965.054062,,good,Pot,,
1436973966.258163,,good,Pot,,
1436973966.859502,,good,Pot,,
1436973971.660407,,good,Pot,,
1436973989.718662,,good,Pot,,
1436974001.148226,,good,Pot,,
1436974002.942419,,good,Pot,,
1436974006.548505,,good,Pot,,
1436974008.361944,,good,Pot,,
1436974022.173398,,good,Pot,,
1436974024.581358,,good,Pot,,
1436974025.184855,,good,Pot,,
1436974031.80537,,good,Pot,,
1436974042.62153,,good,Pot,,
1436974049.225838,,good,Pot,,
1436974053.431623,,good,Pot,,
1436974061.849176,,good,Pot,,
1436974063.645885,,good,Pot,,
1436974079.8626,,good,Pot,,
1436974090.078298,,good,Pot,,
1436974091.882411,,good,Pot,,
1436974093.086644,,good,Pot,,
1436974102.108039,,good,Pot,,
1436974106.917593,,good,Pot,,
1436974114.13097,,good,Pot,,
1436974114.733025,,good,Pot,,
1436974115.932522,,good,Pot,,
1436974123.735476,,good,Pot,,
1436974127.348315,,good,Pot,,
1436974130.358617,,good,Pot,,
1436974138.7768,,good,Pot,,
1436974145.978202,,good,Pot,,
1436974156.796573,,good,Pot,,
1436974159.81544,,good,Pot,,
1436974173.046861,,good,Pot,,
1436974174.850394,,good,Pot,,
1436974184.470572,,good,Pot,,
1436974190.453626,,good,Pot,,
1436974204.866195,,good,Pot,,
1436974210.867959,,good,Pot,,
1436974216.285591,,good,Pot,,
1436974228.901073,,good,Pot,,
1436974243.926719,,good,Pot,,
1436974247.528113,,good,Pot,,
